Country Code,Year,Import
BGD,1986,6.4342048546
BGD,1987,6.8612312625
BGD,1988,7.6859193781
BGD,1989,9.2247610209
BGD,1990,9.1432373382
BGD,1991,8.6221781897
BGD,1992,9.4299095807
BGD,1993,10.0935719971
BGD,1994,11.6308215773
BGD,1995,15.9201660991
BGD,1996,16.7240227091
BGD,1997,17.2734040005
BGD,1998,17.8251635663
BGD,1999,19.8134006247
BGD,2000,21.1262078676
BGD,2001,21.4472748482
BGD,2002,20.4341301354
BGD,2003,24.814910837
BGD,2004,28.6249057669
BGD,2005,33.0318474742
BGD,2006,38.1332451754
BGD,2007,44.2263831493
BGD,2008,56.7456174498
BGD,2009,51.9248560687
BGD,2010,66.1664363662
BGD,2011,86.1265765146
BGD,2012,81.2729949358
BGD,2013,88.1985288019
BGD,2014,97.7912493901
BGD,2015,100.0
BGD,2016,106.4793696723
BGD,2017,125.6591981011
BGD,2018,143.8739229406
BGD,2019,140.5414854325
BGD,2020,125.5823798503
BGD,2021,191.3273860798
BGD,2022,
BGD,2023,
BGR,1960,
BGR,1961,
BGR,1962,
BGR,1963,
BGR,1964,
BGR,1965,
BGR,1966,
BGR,1967,
BGR,1968,
BGR,1969,
BGR,1970,
BGR,1971,
BGR,1972,
BGR,1973,
BGR,1974,
BGR,1975,
BGR,1976,
BGR,1977,
BGR,1978,
BGR,1979,
BGR,1980,
BGR,1981,
BGR,1982,
BGR,1983,
BGR,1984,
BGR,1985,
BGR,1986,
BGR,1987,
BGR,1988,
BGR,1989,
BGR,1990,
BGR,1991,
BGR,1992,
BGR,1993,
BGR,1994,
BGR,1995,19.3799732151
BGR,1996,17.3769194461
BGR,1997,16.8804360323
BGR,1998,16.9468278488
BGR,1999,18.7571912703
BGR,2000,22.4054849237
BGR,2001,24.9243541481
BGR,2002,27.2334608253
BGR,2003,37.2240150649
BGR,2004,49.489107052
BGR,2005,62.1905394948
BGR,2006,79.6756580882
BGR,2007,102.5879601221
BGR,2008,126.3743982364
BGR,2009,80.5966142608
BGR,2010,87.3578499833
BGR,2011,111.5612153882
BGR,2012,112.0015013378
BGR,2013,117.4740446825
BGR,2014,118.6445742969
BGR,2015,100.0
BGR,2016,99.0671912139
BGR,2017,117.0465443108
BGR,2018,129.6191880546
BGR,2019,128.9581025711
BGR,2020,120.0310674454
BGR,2021,158.1736018624
BGR,2022,
BGR,2023,
BHR,1960,
BHR,1961,
BHR,1962,
BHR,1963,
BHR,1964,
BHR,1965,
BHR,1966,
BHR,1967,
BHR,1968,
BHR,1969,
BHR,1970,
BHR,1971,
BHR,1972,
BHR,1973,
BHR,1974,
BHR,1975,
BHR,1976,
BHR,1977,
BHR,1978,
BHR,1979,
BHR,1980,28.0713654367
BHR,1981,33.239335117
BHR,1982,29.1299778945
BHR,1983,26.2896015332
BHR,1984,28.0452507372
BHR,1985,25.0398842935
BHR,1986,19.3849238662
BHR,1987,21.8715427951
BHR,1988,20.9026391565
BHR,1989,25.2563783637
BHR,1990,29.9166428607
BHR,1991,33.1685675114
BHR,1992,34.3604132913
BHR,1993,31.095673094
BHR,1994,30.2081763817
BHR,1995,29.9449005442
BHR,1996,34.4291039263
BHR,1997,32.4463603463
BHR,1998,28.7402312937
BHR,1999,29.8012783734
BHR,2000,37.3420871889
BHR,2001,34.7046618413
BHR,2002,40.4028030227
BHR,2003,45.5946478294
BHR,2004,59.5166574516
BHR,2005,75.7044317846
BHR,2006,84.7480427191
BHR,2007,92.5887494888
BHR,2008,120.7328923532
BHR,2009,81.4020168713
BHR,2010,98.8107650183
BHR,2011,102.5987796519
BHR,2012,87.7801308392
BHR,2013,80.5720789758
BHR,2014,98.4555867642
BHR,2015,100.0
BHR,2016,93.3220853465
BHR,2017,105.9467227918
BHR,2018,119.8565107222
BHR,2019,106.834866396
BHR,2020,102.2173625321
BHR,2021,114.3466030448
BHR,2022,
BHR,2023,
BHS,1960,
BHS,1961,
BHS,1962,
BHS,1963,
BHS,1964,
BHS,1965,
BHS,1966,
BHS,1967,
BHS,1968,
BHS,1969,
BHS,1970,
BHS,1971,
BHS,1972,
BHS,1973,
BHS,1974,
BHS,1975,
BHS,1976,
BHS,1977,
BHS,1978,
BHS,1979,
BHS,1980,255.4363575072
BHS,1981,246.5971564499
BHS,1982,214.9224780674
BHS,1983,156.2711577703
BHS,1984,138.7234258692
BHS,1985,104.1926201942
BHS,1986,111.3388626109
BHS,1987,104.2643873217
BHS,1988,77.5528097502
BHS,1989,106.1882193509
BHS,1990,37.6371022431
BHS,1991,36.93703454
BHS,1992,35.1232227569
BHS,1993,32.2918077223
BHS,1994,35.7440758373
BHS,1995,42.0819228229
BHS,1996,46.242383215
BHS,1997,56.3913337989
BHS,1998,63.4157075286
BHS,1999,59.4752877551
BHS,2000,70.1963439544
BHS,2001,64.725795542
BHS,2002,58.496953293
BHS,2003,59.6479350173
BHS,2004,64.4888287176
BHS,2005,78.2532160243
BHS,2006,92.3256601689
BHS,2007,100.0778605212
BHS,2008,108.2938388521
BHS,2009,85.825998663
BHS,2010,87.6980366006
BHS,2011,100.3960731135
BHS,2012,114.6073121368
BHS,2013,107.1748815423
BHS,2014,113.2092079041
BHS,2015,100.0
BHS,2016,89.0859851071
BHS,2017,105.2471225892
BHS,2018,112.2816520171
BHS,2019,101.8686527189
BHS,2020,68.5172647385
BHS,2021,108.3716994435
BHS,2022,
BHS,2023,
BIH,1960,
BIH,1961,
BIH,1962,
BIH,1963,
BIH,1964,
BIH,1965,
BIH,1966,
BIH,1967,
BIH,1968,
BIH,1969,
BIH,1970,
BIH,1971,
BIH,1972,
BIH,1973,
BIH,1974,
BIH,1975,
BIH,1976,
BIH,1977,
BIH,1978,
BIH,1979,
BIH,1980,
BIH,1981,
BIH,1982,
BIH,1983,
BIH,1984,
BIH,1985,
BIH,1986,
BIH,1987,
BIH,1988,
BIH,1989,
BIH,1990,
BIH,1991,
BIH,1992,
BIH,1993,
BIH,1994,
BIH,1995,12.0404570275
BIH,1996,20.9428282122
BIH,1997,25.9615399692
BIH,1998,32.3776910793
BIH,1999,36.6602826529
BIH,2000,35.3956176914
BIH,2001,37.3268791534
BIH,2002,43.0923283209
BIH,2003,53.4253550655
BIH,2004,65.8169772724
BIH,2005,78.6747053612
BIH,2006,81.734895431
BIH,2007,108.1644330646
BIH,2008,135.6344019439
BIH,2009,97.6293336235
BIH,2010,102.6329224896
BIH,2011,122.9704005835
BIH,2012,111.4919279722
BIH,2013,114.6514129082
BIH,2014,122.277751705
BIH,2015,100.0
BIH,2016,101.7743449017
BIH,2017,116.8855214343
BIH,2018,129.4188664909
BIH,2019,124.1777488549
BIH,2020,109.8631532824
BIH,2021,144.9917280636
BIH,2022,
BIH,2023,
BLR,1960,
BLR,1961,
BLR,1962,
BLR,1963,
BLR,1964,
BLR,1965,
BLR,1966,
BLR,1967,
BLR,1968,
BLR,1969,
BLR,1970,
BLR,1971,
BLR,1972,
BLR,1973,
BLR,1974,
BLR,1975,
BLR,1976,
BLR,1977,
BLR,1978,
BLR,1979,
BLR,1980,
BLR,1981,
BLR,1982,
BLR,1983,
BLR,1984,
BLR,1985,
BLR,1986,
BLR,1987,
BLR,1988,
BLR,1989,
BLR,1990,
BLR,1991,
BLR,1992,
BLR,1993,
BLR,1994,
BLR,1995,18.5819319371
BLR,1996,23.1766482652
BLR,1997,29.019823536
BLR,1998,28.5539058741
BLR,1999,22.2895677566
BLR,2000,28.8775433026
BLR,2001,27.6745071588
BLR,2002,30.3674778391
BLR,2003,38.6026977842
BLR,2004,55.0778134975
BLR,2005,55.8032422777
BLR,2006,74.6503632097
BLR,2007,95.8324162836
BLR,2008,131.5300589993
BLR,2009,95.417933266
BLR,2010,116.5108107247
BLR,2011,152.7350689693
BLR,2012,154.9865557825
BLR,2013,143.4410863862
BLR,2014,135.2742995768
BLR,2015,100.0
BLR,2016,91.7263677532
BLR,2017,114.3275542693
BLR,2018,128.2823687317
BLR,2019,131.8486170844
BLR,2020,109.4403284858
BLR,2021,138.227703883
BLR,2022,
BLR,2023,
BLZ,1960,
BLZ,1961,
BLZ,1962,
BLZ,1963,
BLZ,1964,
BLZ,1965,
BLZ,1966,
BLZ,1967,
BLZ,1968,
BLZ,1969,
BLZ,1970,
BLZ,1971,
BLZ,1972,
BLZ,1973,
BLZ,1974,
BLZ,1975,
BLZ,1976,
BLZ,1977,
BLZ,1978,
BLZ,1979,
BLZ,1980,15.1077075495
BLZ,1981,16.3394868532
BLZ,1982,12.9130016779
BLZ,1983,11.2776910737
BLZ,1984,13.1283865125
BLZ,1985,12.926116447
BLZ,1986,12.3041738258
BLZ,1987,14.4206955091
BLZ,1988,18.2572693668
BLZ,1989,21.7599210695
BLZ,1990,21.3165410519
BLZ,1991,25.8512240635
BLZ,1992,27.6449207052
BLZ,1993,28.3440386842
BLZ,1994,26.2224728647
BLZ,1995,25.949080408
BLZ,1996,25.7745531155
BLZ,1997,28.8736735229
BLZ,1998,29.7765748078
BLZ,1999,37.3174651439
BLZ,2000,52.8914531128
BLZ,2001,52.1564208428
BLZ,2002,52.963483444
BLZ,2003,55.6534231089
BLZ,2004,52.4272912341
BLZ,2005,59.8174626461
BLZ,2006,66.6172677244
BLZ,2007,69.0401705546
BLZ,2008,84.451030963
BLZ,2009,67.4545951747
BLZ,2010,71.1883171484
BLZ,2011,83.8568311362
BLZ,2012,86.8726223497
BLZ,2013,93.6014849153
BLZ,2014,97.0894994319
BLZ,2015,100.0
BLZ,2016,96.1193403333
BLZ,2017,92.4030188544
BLZ,2018,96.6218376993
BLZ,2019,99.4603777529
BLZ,2020,79.4040649844
BLZ,2021,106.9951142795
BLZ,2022,
BLZ,2023,
BMU,1960,
BMU,1961,
BMU,1962,
BMU,1963,
BMU,1964,
BMU,1965,
BMU,1966,
BMU,1967,
BMU,1968,
BMU,1969,
BMU,1970,
BMU,1971,
BMU,1972,
BMU,1973,
BMU,1974,
BMU,1975,
BMU,1976,
BMU,1977,
BMU,1978,
BMU,1979,
BMU,1980,38.5072773185
BMU,1981,39.8918086444
BMU,1982,43.3889864147
BMU,1983,46.6945549343
BMU,1984,51.1893369673
BMU,1985,45.1770771444
BMU,1986,55.2913481454
BMU,1987,47.199931343
BMU,1988,54.8418249884
BMU,1989,60.1237220712
BMU,1990,66.8665694026
BMU,1991,57.314202344
BMU,1992,63.1580033692
BMU,1993,60.0113412781
BMU,1994,61.809433906
BMU,1995,58.886509619
BMU,1996,60.9207708604
BMU,1997,66.274089916
BMU,1998,67.344753724
BMU,1999,76.2312633585
BMU,2000,76.9807280272
BMU,2001,77.0877944403
BMU,2002,79.9785866712
BMU,2003,89.1862955065
BMU,2004,105.7815845388
BMU,2005,105.4603853763
BMU,2006,117.130620944
BMU,2007,124.9464667934
BMU,2008,124.0899357193
BMU,2009,113.9186295507
BMU,2010,104.0685224675
BMU,2011,96.3597430311
BMU,2012,96.3597430311
BMU,2013,108.3511776842
BMU,2014,103.0373661544
BMU,2015,100.0
BMU,2016,104.6038543792
BMU,2017,117.2376873571
BMU,2018,117.880085605
BMU,2019,122.6980727334
BMU,2020,95.6102783701
BMU,2021,116.1670235337
BMU,2022,
BMU,2023,
BOL,1960,
BOL,1961,
BOL,1962,
BOL,1963,
BOL,1964,
BOL,1965,
BOL,1966,
BOL,1967,
BOL,1968,
BOL,1969,
BOL,1970,
BOL,1971,
BOL,1972,
BOL,1973,
BOL,1974,
BOL,1975,
BOL,1976,
BOL,1977,
BOL,1978,
BOL,1979,
BOL,1980,6.8131247979
BOL,1981,9.3903167298
BOL,1982,5.6735083418
BOL,1983,5.9049129402
BOL,1984,5.0018206543
BOL,1985,7.0742229072
BOL,1986,6.9011814158
BOL,1987,7.846254182
BOL,1988,6.046213095
BOL,1989,6.255091582
BOL,1990,7.0363380839
BOL,1991,9.9268477473
BOL,1992,11.1637360484
BOL,1993,12.3473808144
BOL,1994,12.3791221529
BOL,1995,14.5784897616
BOL,1996,16.74099646
BOL,1997,18.9516271253
BOL,1998,20.3042177256
BOL,1999,17.9707173616
BOL,2000,18.7345573222
BOL,2001,17.4853820516
BOL,2002,18.1732373417
BOL,2003,16.54550053
BOL,2004,19.2174045293
BOL,2005,24.8895510636
BOL,2006,29.8545927188
BOL,2007,36.7142441753
BOL,2008,52.0288462956
BOL,2009,46.5362635802
BOL,2010,57.2393304166
BOL,2011,81.1689414789
BOL,2012,87.8342437852
BOL,2013,95.6105339109
BOL,2014,107.703553975
BOL,2015,100.0
BOL,2016,86.284559422
BOL,2017,95.0992972735
BOL,2018,102.3499283002
BOL,2019,100.1782587696
BOL,2020,72.493086554
BOL,2021,97.8768332454
BOL,2022,
BOL,2023,
BRA,1960,
BRA,1961,
BRA,1962,
BRA,1963,
BRA,1964,
BRA,1965,
BRA,1966,
BRA,1967,
BRA,1968,
BRA,1969,
BRA,1970,
BRA,1971,
BRA,1972,
BRA,1973,
BRA,1974,
BRA,1975,
BRA,1976,
BRA,1977,
BRA,1978,
BRA,1979,
BRA,1980,13.8348444624
BRA,1981,13.3459885346
BRA,1982,11.677670685
BRA,1983,9.3120957412
BRA,1984,8.4302705936
BRA,1985,7.943631697
BRA,1986,8.6225982659
BRA,1987,9.1901588889
BRA,1988,8.8986189585
BRA,1989,11.0161632587
BRA,1990,12.4843383911
BRA,1991,12.7198982205
BRA,1992,12.7856886939
BRA,1993,15.3751286159
BRA,1994,19.951474126
BRA,1995,29.9996116349
BRA,1996,31.5753595558
BRA,1997,35.59906922
BRA,1998,33.6093799277
BRA,1999,28.6858603401
BRA,2000,32.4964483876
BRA,2001,32.3515966128
BRA,2002,27.5531460574
BRA,2003,28.195170797
BRA,2004,36.8132972592
BRA,2005,43.0165440644
BRA,2006,53.7784248534
BRA,2007,70.9910140395
BRA,2008,101.9175105533
BRA,2009,75.0179269014
BRA,2010,107.0508177747
BRA,2011,132.2762316881
BRA,2012,130.4466588639
BRA,2013,139.7989773797
BRA,2014,133.4162271478
BRA,2015,100.0
BRA,2016,80.4874233999
BRA,2017,91.9067511775
BRA,2018,106.8601655966
BRA,2019,107.0384817655
BRA,2020,92.1732824977
BRA,2021,130.0509852929
BRA,2022,
BRA,2023,
BRB,1960,
BRB,1961,
BRB,1962,
BRB,1963,
BRB,1964,
BRB,1965,
BRB,1966,
BRB,1967,
BRB,1968,
BRB,1969,
BRB,1970,
BRB,1971,
BRB,1972,
BRB,1973,
BRB,1974,
BRB,1975,
BRB,1976,
BRB,1977,
BRB,1978,
BRB,1979,
BRB,1980,32.4179959959
BRB,1981,35.568620314
BRB,1982,34.2220961356
BRB,1983,38.594035432
BRB,1984,40.9328394037
BRB,1985,37.7475446239
BRB,1986,36.4958852658
BRB,1987,32.009613781
BRB,1988,35.9645804919
BRB,1989,41.8497217591
BRB,1990,43.5054990575
BRB,1991,43.1903748234
BRB,1992,32.3979724193
BRB,1993,35.6623727102
BRB,1994,37.9629217474
BRB,1995,47.6244861045
BRB,1996,51.5201236803
BRB,1997,61.5230777774
BRB,1998,62.4068346963
BRB,1999,68.4788009328
BRB,2000,71.4452577237
BRB,2001,67.1778860281
BRB,2002,64.2114292443
BRB,2003,73.8524137807
BRB,2004,87.3219816464
BRB,2005,99.1569082358
BRB,2006,104.8989179455
BRB,2007,107.915928079
BRB,2008,118.6698902052
BRB,2009,89.5762416369
BRB,2010,96.9917037588
BRB,2011,111.5453879666
BRB,2012,109.9842282807
BRB,2013,108.7039549826
BRB,2014,107.4805080994
BRB,2015,100.0
BRB,2016,100.2129668106
BRB,2017,98.8919047718
BRB,2018,97.5127495223
BRB,2019,97.7012431886
BRB,2020,92.5043198571
BRB,2021,103.3516017071
BRB,2022,
BRB,2023,
BRN,1960,
BRN,1961,
BRN,1962,
BRN,1963,
BRN,1964,
BRN,1965,
BRN,1966,
BRN,1967,
BRN,1968,
BRN,1969,
BRN,1970,
BRN,1971,
BRN,1972,
BRN,1973,
BRN,1974,
BRN,1975,
BRN,1976,
BRN,1977,
BRN,1978,
BRN,1979,
BRN,1980,15.9482088019
BRN,1981,16.5613835512
BRN,1982,20.3742431638
BRN,1983,20.1791409724
BRN,1984,17.4477102866
BRN,1985,17.1411211293
BRN,1986,18.2838625368
BRN,1987,17.8657864134
BRN,1988,20.7365758059
BRN,1989,23.9418260963
BRN,1990,27.8996134149
BRN,1991,33.6690639404
BRN,1992,41.3059211679
BRN,1993,50.7823133291
BRN,1994,51.6742090571
BRN,1995,64.7553464922
BRN,1996,77.2356930484
BRN,1997,68.2238298979
BRN,1998,48.063270079
BRN,1999,41.5598636891
BRN,2000,34.2822422586
BRN,2001,35.8926095528
BRN,2002,48.1871445047
BRN,2003,41.0953346784
BRN,2004,44.0373518605
BRN,2005,46.1741853783
BRN,2006,51.9091059073
BRN,2007,65.0564542139
BRN,2008,79.6470632189
BRN,2009,75.8396903866
BRN,2010,78.5917898774
BRN,2011,112.3762920317
BRN,2012,110.6268757229
BRN,2013,111.8720612705
BRN,2014,111.447936282
BRN,2015,100.0
BRN,2016,82.9495858784
BRN,2017,95.5237053717
BRN,2018,128.9548685114
BRN,2019,158.0226831953
BRN,2020,165.449780653
BRN,2021,265.392260467
BRN,2022,
BRN,2023,
BTN,1960,
BTN,1961,
BTN,1962,
BTN,1963,
BTN,1964,
BTN,1965,
BTN,1966,
BTN,1967,
BTN,1968,
BTN,1969,
BTN,1970,
BTN,1971,
BTN,1972,
BTN,1973,
BTN,1974,
BTN,1975,
BTN,1976,
BTN,1977,
BTN,1978,
BTN,1979,
BTN,1980,4.0909162867
BTN,1981,5.5168474437
BTN,1982,5.5744873409
BTN,1983,5.8932188513
BTN,1984,5.9208729579
BTN,1985,6.8656047308
BTN,1986,7.5509732726
BTN,1987,7.0711843132
BTN,1988,10.3846386657
BTN,1989,7.3596039232
BTN,1990,6.6343113954
BTN,1991,6.7742287819
BTN,1992,10.1879129636
BTN,1993,7.3398824359
BTN,1994,7.4745820666
BTN,1995,10.5896385426
BTN,1996,12.0417890466
BTN,1997,12.9253746823
BTN,1998,12.6065823405
BTN,1999,17.158024261
BTN,2000,16.5194966843
BTN,2001,18.0092686389
BTN,2002,18.5317260195
BTN,2003,23.4765431727
BTN,2004,38.7529288663
BTN,2005,36.4232272491
BTN,2006,39.5662689287
BTN,2007,49.5873425929
BTN,2008,51.224677413
BTN,2009,49.9175439565
BTN,2010,80.5046366794
BTN,2011,98.3848231937
BTN,2012,93.4782875292
BTN,2013,85.7211957867
BTN,2014,87.8854630365
BTN,2015,100.0
BTN,2016,94.5204678675
BTN,2017,97.0033897161
BTN,2018,98.7709381308
BTN,2019,92.5375625387
BTN,2020,84.7934827247
BTN,2021,115.0623488524
BTN,2022,
BTN,2023,
BWA,1960,
BWA,1961,
BWA,1962,
BWA,1963,
BWA,1964,
BWA,1965,
BWA,1966,
BWA,1967,
BWA,1968,
BWA,1969,
BWA,1970,
BWA,1971,
BWA,1972,
BWA,1973,
BWA,1974,
BWA,1975,
BWA,1976,
BWA,1977,
BWA,1978,
BWA,1979,
BWA,1980,8.0665365964
BWA,1981,9.6471526783
BWA,1982,8.4058057204
BWA,1983,8.7371902812
BWA,1984,8.3050067679
BWA,1985,7.824234782
BWA,1986,9.9884249695
BWA,1987,12.8821177307
BWA,1988,16.9229270259
BWA,1989,22.4802044367
BWA,1990,22.6808706344
BWA,1991,22.6029567144
BWA,1992,21.988613013
BWA,1993,20.5642673347
BWA,1994,19.104633288
BWA,1995,26.4041452369
BWA,1996,23.8050411598
BWA,1997,31.1978149686
BWA,1998,32.0766636286
BWA,1999,30.5961193274
BWA,2000,28.7515180999
BWA,2001,24.9935109276
BWA,2002,25.4908942296
BWA,2003,33.8220645283
BWA,2004,44.6467554919
BWA,2005,43.6730171616
BWA,2006,42.6340663343
BWA,2007,56.1875126168
BWA,2008,71.9975731476
BWA,2009,65.3234076633
BWA,2010,78.1555791021
BWA,2011,100.4715790072
BWA,2012,110.8790068078
BWA,2013,115.3932970692
BWA,2014,111.6038002911
BWA,2015,100.0
BWA,2016,84.87971829
BWA,2017,73.6251218333
BWA,2018,87.1253343063
BWA,2019,90.6840841945
BWA,2020,88.885877768
BWA,2021,115.48346367
BWA,2022,
BWA,2023,
CAF,1960,
CAF,1961,
CAF,1962,
CAF,1963,
CAF,1964,
CAF,1965,
CAF,1966,
CAF,1967,
CAF,1968,
CAF,1969,
CAF,1970,
CAF,1971,
CAF,1972,
CAF,1973,
CAF,1974,
CAF,1975,
CAF,1976,
CAF,1977,
CAF,1978,
CAF,1979,
CAF,1980,23.4493595898
CAF,1981,27.3944400742
CAF,1982,35.6626375445
CAF,1983,19.5541850073
CAF,1984,25.142230268
CAF,1985,32.6021081411
CAF,1986,48.265395378
CAF,1987,59.0088910317
CAF,1988,40.7506123627
CAF,1989,43.4753533481
CAF,1990,44.6306735524
CAF,1991,26.8234841674
CAF,1992,41.9981154593
CAF,1993,36.288845393
CAF,1994,40.23334792
CAF,1995,50.3027213737
CAF,1996,40.8363430891
CAF,1997,40.611840561
CAF,1998,42.3029772725
CAF,1999,37.8658020734
CAF,2000,33.8053981445
CAF,2001,30.9160478747
CAF,2002,34.6722032372
CAF,2003,34.0943331867
CAF,2004,43.6996892155
CAF,2005,50.5636297125
CAF,2006,58.5174331228
CAF,2007,71.9222847756
CAF,2008,86.6805080593
CAF,2009,78.0124572669
CAF,2010,86.6805080593
CAF,2011,89.569858346
CAF,2012,93.4629688926
CAF,2013,61.5836116382
CAF,2014,117.1717544106
CAF,2015,100.0
CAF,2016,115.2313861843
CAF,2017,141.068770718
CAF,2018,174.9903207285
CAF,2019,174.3520632839
CAF,2020,171.356673847
CAF,2021,170.5398545315
CAF,2022,
CAF,2023,
CAN,1960,
CAN,1961,
CAN,1962,
CAN,1963,
CAN,1964,
CAN,1965,
CAN,1966,
CAN,1967,
CAN,1968,
CAN,1969,
CAN,1970,
CAN,1971,
CAN,1972,
CAN,1973,
CAN,1974,
CAN,1975,
CAN,1976,
CAN,1977,
CAN,1978,
CAN,1979,
CAN,1980,
CAN,1981,
CAN,1982,
CAN,1983,
CAN,1984,
CAN,1985,
CAN,1986,
CAN,1987,
CAN,1988,
CAN,1989,
CAN,1990,
CAN,1991,
CAN,1992,
CAN,1993,
CAN,1994,
CAN,1995,39.0680157421
CAN,1996,40.6763882972
CAN,1997,46.6990669724
CAN,1998,47.9080200407
CAN,1999,51.1907925881
CAN,2000,56.9086756014
CAN,2001,52.8431059421
CAN,2002,52.8914640664
CAN,2003,56.9651708924
CAN,2004,65.0814307776
CAN,2005,74.957647397
CAN,2006,83.4641433874
CAN,2007,90.7152578389
CAN,2008,97.4161824583
CAN,2009,76.700399728
CAN,2010,93.6217902527
CAN,2011,107.7921151257
CAN,2012,110.7345208906
CAN,2013,110.6139192285
CAN,2014,110.507330588
CAN,2015,100.0
CAN,2016,96.0047802081
CAN,2017,103.1449201812
CAN,2018,109.0628004888
CAN,2019,107.5671197907
CAN,2020,97.668152847
CAN,2021,117.1793792903
CAN,2022,
CAN,2023,
CEB,1960,
CEB,1961,
CEB,1962,
CEB,1963,
CEB,1964,
CEB,1965,
CEB,1966,
CEB,1967,
CEB,1968,
CEB,1969,
CEB,1970,
CEB,1971,
CEB,1972,
CEB,1973,
CEB,1974,
CEB,1975,
CEB,1976,
CEB,1977,
CEB,1978,
CEB,1979,
CEB,1980,
CEB,1981,
CEB,1982,
CEB,1983,
CEB,1984,
CEB,1985,
CEB,1986,
CEB,1987,
CEB,1988,
CEB,1989,
CEB,1990,
CEB,1991,
CEB,1992,
CEB,1993,
CEB,1994,
CEB,1995,
CEB,1996,
CEB,1997,
CEB,1998,
CEB,1999,
CEB,2000,
CEB,2001,
CEB,2002,
CEB,2003,
CEB,2004,
CEB,2005,
CEB,2006,
CEB,2007,
CEB,2008,
CEB,2009,
CEB,2010,
CEB,2011,
CEB,2012,
CEB,2013,
CEB,2014,
CEB,2015,
CEB,2016,
CEB,2017,
CEB,2018,
CEB,2019,
CEB,2020,
CEB,2021,
CEB,2022,
CEB,2023,
CHE,1960,
CHE,1961,
CHE,1962,
CHE,1963,
CHE,1964,
CHE,1965,
CHE,1966,
CHE,1967,
CHE,1968,
CHE,1969,
CHE,1970,
CHE,1971,
CHE,1972,
CHE,1973,
CHE,1974,
CHE,1975,
CHE,1976,
CHE,1977,
CHE,1978,
CHE,1979,
CHE,1980,
CHE,1981,
CHE,1982,
CHE,1983,
CHE,1984,
CHE,1985,
CHE,1986,
CHE,1987,
CHE,1988,
CHE,1989,
CHE,1990,
CHE,1991,
CHE,1992,
CHE,1993,
CHE,1994,
CHE,1995,
CHE,1996,
CHE,1997,
CHE,1998,
CHE,1999,
CHE,2000,
CHE,2001,
CHE,2002,
CHE,2003,
CHE,2004,
CHE,2005,
CHE,2006,
CHE,2007,
CHE,2008,
CHE,2009,
CHE,2010,
CHE,2011,
CHE,2012,
CHE,2013,
CHE,2014,
CHE,2015,
CHE,2016,
CHE,2017,
CHE,2018,
CHE,2019,
CHE,2020,
CHE,2021,
CHE,2022,
CHE,2023,
CHI,1960,
CHI,1961,
CHI,1962,
CHI,1963,
CHI,1964,
CHI,1965,
CHI,1966,
CHI,1967,
CHI,1968,
CHI,1969,
CHI,1970,
CHI,1971,
CHI,1972,
CHI,1973,
CHI,1974,
CHI,1975,
CHI,1976,
CHI,1977,
CHI,1978,
CHI,1979,
CHI,1980,
CHI,1981,
CHI,1982,
CHI,1983,
CHI,1984,
CHI,1985,
CHI,1986,
CHI,1987,
CHI,1988,
CHI,1989,
CHI,1990,
CHI,1991,
CHI,1992,
CHI,1993,
CHI,1994,
CHI,1995,
CHI,1996,
CHI,1997,
CHI,1998,
CHI,1999,
CHI,2000,
CHI,2001,
CHI,2002,
CHI,2003,
CHI,2004,
CHI,2005,
CHI,2006,
CHI,2007,
CHI,2008,
CHI,2009,
CHI,2010,
CHI,2011,
CHI,2012,
CHI,2013,
CHI,2014,
CHI,2015,
CHI,2016,
CHI,2017,
CHI,2018,
CHI,2019,
CHI,2020,
CHI,2021,
CHI,2022,
CHI,2023,
CHL,1960,
CHL,1961,
CHL,1962,
CHL,1963,
CHL,1964,
CHL,1965,
CHL,1966,
CHL,1967,
CHL,1968,
CHL,1969,
CHL,1970,
CHL,1971,
CHL,1972,
CHL,1973,
CHL,1974,
CHL,1975,
CHL,1976,
CHL,1977,
CHL,1978,
CHL,1979,
CHL,1980,9.2917131172
CHL,1981,11.5108311197
CHL,1982,6.3931679465
CHL,1983,4.9453379521
CHL,1984,5.7280865212
CHL,1985,4.9233945741
CHL,1986,5.5079635315
CHL,1987,7.0468849809
CHL,1988,8.4821003427
CHL,1989,11.5942447973
CHL,1990,12.4101087891
CHL,1991,13.1551256554
CHL,1992,16.3217678997
CHL,1993,17.8470649046
CHL,1994,18.9461571228
CHL,1995,25.4831671818
CHL,1996,30.7728189673
CHL,1997,33.3742870741
CHL,1998,31.8687054286
CHL,1999,25.6255025889
CHL,2000,29.6647506464
CHL,2001,27.9365295149
CHL,2002,27.3947573533
CHL,2003,30.9714153361
CHL,2004,39.7409113844
CHL,2005,52.4703131098
CHL,2006,61.5602241221
CHL,2007,75.597733134
CHL,2008,100.6404315304
CHL,2009,68.6119866406
CHL,2010,94.9022043248
CHL,2011,119.7266640157
CHL,2012,128.3477144776
CHL,2013,127.1929479657
CHL,2014,116.7730162266
CHL,2015,100.0
CHL,2016,95.1719132712
CHL,2017,104.5558284234
CHL,2018,119.593799988
CHL,2019,111.9689178391
CHL,2020,94.9095063032
CHL,2021,147.7803782099
CHL,2022,
CHL,2023,
CHN,1960,
CHN,1961,
CHN,1962,
CHN,1963,
CHN,1964,
CHN,1965,
CHN,1966,
CHN,1967,
CHN,1968,
CHN,1969,
CHN,1970,
CHN,1971,
CHN,1972,
CHN,1973,
CHN,1974,
